Customer ID,Order Date,Ship Date,Ship Mode
160962,2024-04-28,2029-10-23,Standard Class
134810,2024-05-09,2029-10-31,First Class
146213,2024-09-09,2030-03-07,Standard Class
120175,2021-11-28,2027-05-26,Standard Class
164861,2021-12-03,2027-05-29,Second Class
139010,2023-02-21,2028-08-18,Second Class
151316,2024-06-24,2029-12-21,Standard Class
157784,2021-07-05,2026-12-29,First Class
156594,2021-12-20,2027-06-15,Second Class
116337,2023-11-07,2029-05-04,Standard Class
146143,2023-12-14,2029-06-10,Standard Class
128447,2024-11-10,2030-05-10,Standard Class
148446,2024-12-10,2030-06-06,Second Class
102638,2024-12-29,2030-06-23,First Class
123855,2021-06-18,2026-12-14,Standard Class
101602,2021-12-15,2027-06-10,First Class
116512,2022-04-09,2027-10-05,Standard Class
168809,2022-08-25,2028-02-15,Same Day
129637,2022-12-17,2028-06-13,Standard Class
111073,2022-12-26,2028-06-21,Standard Class
139808,2023-10-07,2029-04-02,Standard Class
113075,2024-09-02,2030-02-27,Standard Class
152807,2024-10-30,2030-04-26,Standard Class
126242,2024-11-19,2030-05-17,Standard Class
132787,2021-09-19,2027-03-16,Standard Class
163104,2022-03-19,2027-09-16,Standard Class
148432,2022-11-07,2028-05-02,Second Class
115504,2023-03-12,2028-09-06,Standard Class
129868,2023-12-26,2029-06-22,Standard Class
114251,2021-11-05,2027-05-03,Standard Class
143371,2021-12-28,2027-06-26,Standard Class
134782,2022-12-27,2028-06-22,Standard Class
162383,2023-09-05,2029-03-03,Standard Class
132290,2024-03-10,2029-09-04,Standard Class
149181,2024-05-08,2029-11-02,Standard Class
109757,2024-09-04,2030-03-02,Second Class
117744,2021-12-02,2027-05-29,Standard Class
100055,2024-05-28,2029-11-22,Standard Class
104024,2024-08-29,2030-02-24,Second Class
154410,2024-10-21,2030-04-16,First Class
153654,2024-11-24,2030-05-19,Second Class
167199,2021-01-06,2026-07-03,Standard Class
144302,2022-06-19,2027-12-14,Standard Class
152555,2023-03-29,2028-09-22,Second Class
159142,2023-04-04,2028-09-25,First Class
160717,2023-06-06,2028-12-01,Standard Class
129910,2024-03-30,2029-09-24,Standard Class
148474,2024-06-12,2029-12-10,Standard Class
137624,2024-11-10,2030-05-10,Standard Class
124926,2024-11-13,2030-05-11,Second Class
143434,2024-11-18,2030-05-17,Standard Class
124807,2021-07-12,2027-01-05,Second Class
155635,2022-05-09,2027-11-03,Standard Class
161830,2022-09-24,2028-03-18,Second Class
123470,2023-08-15,2029-02-10,Standard Class
166415,2024-02-19,2029-08-15,Standard Class
137449,2024-06-29,2029-12-21,First Class
116645,2024-11-30,2030-05-27,Standard Class
143756,2024-12-02,2030-05-28,First Class
116932,2021-07-21,2027-01-15,Standard Class
126333,2021-12-23,2027-06-20,Standard Class
169278,2022-05-21,2027-11-15,Standard Class
148138,2024-09-29,2030-03-26,Standard Class
169789,2021-12-30,2027-06-27,Standard Class
126543,2023-01-09,2028-07-05,Second Class
114307,2023-07-22,2029-01-15,Standard Class
102232,2023-08-05,2029-01-31,Standard Class
165827,2023-11-04,2029-05-01,Standard Class
149594,2021-09-15,2027-03-12,Standard Class
144722,2022-03-16,2027-09-13,Standard Class
128013,2022-08-09,2028-02-06,Standard Class
162964,2022-11-12,2028-05-10,Standard Class
162670,2024-12-23,2030-06-20,Second Class
166471,2021-08-09,2027-02-03,Standard Class
105284,2023-11-24,2029-05-23,Standard Class
139395,2023-12-12,2029-06-09,Standard Class
152135,2024-03-16,2029-09-08,Second Class
169502,2024-08-28,2030-02-22,Standard Class
152933,2024-10-12,2030-04-08,Standard Class
145660,2024-12-01,2030-05-26,First Class
110072,2021-10-22,2027-04-20,Standard Class
151043,2022-11-14,2028-05-12,Standard Class
109316,2024-06-08,2029-12-01,First Class
121300,2024-09-29,2030-03-22,Same Day
139598,2021-12-26,2027-06-23,Standard Class
164007,2022-06-08,2027-12-03,Standard Class
142685,2023-06-23,2028-12-20,Standard Class
103744,2021-02-23,2026-08-20,Standard Class
124975,2022-06-22,2027-12-16,First Class
134992,2022-09-22,2028-03-18,Second Class
131499,2023-09-08,2029-03-02,First Class
120705,2024-09-05,2030-03-04,Standard Class
118276,2021-12-29,2027-06-25,Standard Class
146948,2022-07-16,2028-01-10,Standard Class
154053,2023-03-04,2028-08-30,Standard Class
163972,2023-10-17,2029-04-12,Standard Class
136672,2024-03-07,2029-09-02,Standard Class
166933,2024-04-24,2029-10-19,Standard Class
121125,2024-05-30,2029-11-24,Standard Class
127712,2024-08-31,2030-02-26,Standard Class
102967,2024-09-22,2030-03-19,Standard Class
137274,2021-03-29,2026-09-23,Standard Class
138303,2022-09-03,2028-02-28,Standard Class
123239,2024-07-27,2030-01-21,Second Class
108574,2024-10-07,2030-04-03,Standard Class
115070,2024-04-10,2029-10-05,Second Class
116785,2021-04-26,2026-10-21,Standard Class
137603,2022-09-19,2028-03-16,Standard Class
108497,2023-06-14,2028-12-04,Same Day
135209,2023-12-29,2029-06-22,Second Class
141558,2024-03-11,2029-09-06,Standard Class
169327,2024-09-02,2030-02-25,Second Class
104808,2021-02-04,2026-08-01,Second Class
164763,2021-03-17,2026-09-11,Standard Class
163048,2023-02-08,2028-08-07,Standard Class
141523,2023-12-19,2029-06-15,Second Class
133305,2021-07-11,2027-01-05,Standard Class
160157,2021-12-20,2027-06-19,Standard Class
100888,2022-04-06,2027-10-01,Standard Class
113341,2023-11-25,2029-05-21,Standard Class
143448,2023-12-10,2029-06-01,Same Day
154809,2024-02-13,2029-08-09,Standard Class
136364,2024-07-13,2030-01-07,Second Class
146269,2024-10-06,2030-03-29,Same Day
156440,2022-12-05,2028-05-31,Standard Class
153185,2023-09-03,2029-02-28,Standard Class
132017,2023-09-26,2029-03-19,First Class
130841,2024-07-28,2030-01-22,Standard Class
124429,2021-05-27,2026-11-17,Same Day
159478,2021-09-30,2027-03-29,Standard Class
124702,2021-11-18,2027-05-18,Standard Class
138954,2022-11-15,2028-05-09,First Class
154144,2022-12-20,2028-06-15,Standard Class
108959,2023-03-10,2028-09-03,Second Class
103520,2024-09-23,2030-03-18,First Class
150301,2021-07-08,2026-12-31,First Class
148635,2022-07-25,2028-01-17,Second Class
125878,2024-02-25,2029-08-23,Standard Class
103212,2024-10-13,2030-04-06,First Class
115448,2024-11-11,2030-05-07,First Class
160528,2023-08-23,2029-02-19,Standard Class
127026,2024-01-21,2029-07-19,Standard Class
144638,2024-03-10,2029-09-04,Standard Class
108315,2024-04-30,2029-10-25,Standard Class
137785,2024-05-13,2029-11-07,Standard Class
161088,2024-05-25,2029-11-19,Standard Class
121839,2024-09-24,2030-03-21,Standard Class
114657,2024-11-16,2030-05-14,Standard Class
114055,2024-12-25,2030-06-21,Second Class
101868,2022-06-09,2027-12-07,Standard Class
124149,2023-04-23,2028-10-16,First Class
100300,2023-06-24,2028-12-16,Second Class
106397,2023-07-07,2029-01-02,Standard Class
113817,2023-11-07,2029-05-03,Standard Class
147291,2024-03-11,2029-09-07,Standard Class
131961,2024-12-08,2030-06-03,First Class
161032,2021-11-18,2027-05-16,Standard Class
107468,2022-12-18,2028-06-13,Standard Class
148901,2023-05-14,2028-11-08,Standard Class
132479,2023-09-24,2029-03-18,First Class
155516,2023-10-21,2029-04-12,Same Day
132206,2024-06-16,2029-12-12,Standard Class
100580,2024-08-13,2030-02-10,Standard Class
164917,2024-12-02,2030-05-30,Standard Class
150574,2021-12-19,2027-06-17,Standard Class
108455,2023-12-02,2029-05-30,Standard Class
163209,2024-05-03,2029-10-28,Standard Class
128755,2024-05-04,2029-10-29,Standard Class
117964,2021-12-02,2027-05-29,Standard Class
145154,2022-12-02,2028-05-28,Standard Class
154124,2022-12-02,2028-05-28,Standard Class
124574,2023-12-02,2029-05-28,Standard Class
111254,2023-12-02,2029-05-28,Standard Class
106541,2024-12-02,2030-05-29,Standard Class
145612,2024-12-02,2030-05-29,Standard Class
121762,2021-02-14,2026-08-11,Standard Class
156349,2021-05-26,2026-11-20,Standard Class
134215,2021-08-04,2027-01-29,Standard Class
164742,2021-10-13,2027-04-10,Second Class
120845,2022-09-25,2028-03-24,Standard Class
137673,2023-09-05,2029-03-02,Standard Class
168830,2023-11-07,2029-05-05,Standard Class
150602,2024-02-09,2029-08-06,Second Class
156363,2024-10-22,2030-04-20,Standard Class
125556,2021-11-14,2027-05-09,Second Class
125794,2023-09-29,2029-03-25,Standard Class
152079,2024-01-20,2029-07-13,First Class
121580,2024-05-29,2029-11-25,Standard Class
142573,2024-07-18,2030-01-13,Standard Class
154109,2024-11-06,2030-05-04,Standard Class
110254,2023-08-04,2029-01-28,Standard Class
107265,2024-04-06,2029-10-03,Standard Class
140242,2024-05-06,2029-11-01,Standard Class
133648,2024-06-25,2029-12-23,Standard Class
143455,2024-11-11,2030-05-11,Standard Class
120089,2024-11-30,2030-05-23,Same Day
103968,2024-12-01,2030-05-30,Standard Class
113208,2024-03-26,2029-09-23,Standard Class
158953,2024-06-04,2029-11-29,Standard Class
168655,2024-10-12,2030-04-10,Standard Class
136224,2022-05-31,2027-11-21,Same Day
132262,2024-09-21,2030-03-16,First Class
108861,2021-05-28,2026-11-22,Standard Class
120355,2023-09-18,2029-03-17,Standard Class
138156,2024-02-11,2029-08-06,First Class
166142,2024-07-15,2030-01-09,Standard Class
118192,2021-01-13,2026-07-11,Standard Class
101266,2021-08-27,2027-02-20,Second Class
115049,2021-09-26,2027-03-24,Standard Class
157154,2022-01-10,2027-07-08,Standard Class
101329,2023-04-22,2028-10-19,Standard Class
121013,2023-09-05,2029-03-02,Standard Class
122063,2023-12-03,2029-05-29,Standard Class
164329,2024-01-30,2029-07-22,Same Day
117394,2024-09-04,2030-03-03,Standard Class
128160,2024-12-19,2030-06-16,Second Class
121216,2024-12-23,2030-06-17,Second Class
110555,2021-04-11,2026-10-09,Standard Class
144029,2021-05-26,2026-11-21,Standard Class
141684,2022-06-29,2027-12-25,Standard Class
165743,2022-11-20,2028-05-15,Second Class
104451,2024-05-08,2029-11-02,Second Class
164378,2024-07-15,2030-01-08,Second Class
124968,2024-09-08,2030-03-06,Second Class
127285,2024-10-30,2030-04-29,Standard Class
147774,2021-01-20,2026-07-19,Standard Class
132941,2022-05-25,2027-11-18,First Class
168760,2022-09-22,2028-03-18,Second Class
119592,2022-12-14,2028-06-07,Second Class
124793,2023-03-14,2028-09-05,First Class
134656,2023-09-28,2029-03-23,First Class
112172,2024-06-10,2029-12-05,Second Class
148068,2024-09-18,2030-03-18,Standard Class
109099,2024-10-06,2030-04-03,Standard Class
122567,2021-02-16,2026-08-14,Standard Class
123225,2021-07-11,2027-01-04,First Class
165673,2023-05-15,2028-11-08,Second Class
123659,2024-02-10,2029-08-05,First Class
165204,2024-11-13,2030-05-09,Second Class
100097,2024-11-26,2030-05-22,Second Class
121167,2021-11-28,2027-05-23,Second Class
102981,2023-09-06,2029-03-01,Second Class
121601,2023-10-04,2029-03-26,Same Day
117653,2024-10-19,2030-04-15,Standard Class
133025,2022-09-17,2028-03-11,Second Class
139094,2022-11-22,2028-05-19,Standard Class
128727,2023-08-29,2029-02-24,Standard Class
169054,2024-04-22,2029-10-17,Standard Class
145506,2024-06-03,2029-11-28,Standard Class
106663,2024-06-09,2029-12-04,Standard Class
163020,2024-09-15,2030-03-12,Standard Class
157931,2024-09-17,2030-03-15,Second Class
122140,2022-04-02,2027-09-28,Standard Class
166233,2024-07-03,2029-12-30,Standard Class
162089,2021-03-30,2026-09-22,First Class
147914,2021-06-04,2026-11-30,Standard Class
145926,2021-11-17,2027-05-14,Standard Class
103772,2022-06-28,2027-12-23,Standard Class
102281,2022-10-12,2028-04-05,First Class
147851,2022-12-03,2028-05-30,Standard Class
141887,2023-01-11,2028-07-07,Standard Class
125388,2021-10-19,2027-04-15,Standard Class
163433,2022-04-18,2027-10-13,Second Class
149629,2022-07-17,2028-01-10,Second Class
145121,2022-10-02,2028-03-28,Standard Class
110765,2022-10-16,2028-04-11,Second Class
116974,2023-10-09,2029-04-06,Standard Class
142335,2023-12-15,2029-06-10,Standard Class
139689,2023-12-29,2029-06-25,Standard Class
155152,2024-07-07,2029-12-30,Second Class
125388,2024-10-19,2030-04-15,Standard Class
117380,2021-03-28,2026-09-24,Standard Class
119151,2021-11-25,2027-05-22,Second Class
135685,2022-11-16,2028-05-10,Second Class
166338,2022-12-06,2028-05-29,First Class
163636,2023-12-05,2029-05-31,Second Class
127334,2023-12-15,2029-06-12,Standard Class
124086,2024-02-10,2029-08-06,Standard Class
167661,2024-10-05,2030-04-02,Standard Class
169859,2024-12-14,2030-06-10,Standard Class
120236,2021-09-03,2027-02-25,First Class
117429,2021-10-07,2027-04-05,Standard Class
111759,2024-07-08,2030-01-02,Standard Class
139465,2024-08-27,2030-02-20,First Class
144407,2021-09-09,2027-03-08,Standard Class
127488,2021-09-22,2027-03-17,Second Class
120278,2021-11-07,2027-05-05,Standard Class
140221,2022-03-05,2027-08-30,Second Class
130659,2022-12-04,2028-05-31,Second Class
120103,2022-12-24,2028-06-20,Standard Class
150077,2023-02-04,2028-08-02,Standard Class
150658,2023-11-17,2029-05-14,Standard Class
107104,2023-11-26,2029-05-22,Standard Class
147942,2024-04-01,2029-09-26,Standard Class
149244,2021-11-04,2027-05-01,Standard Class
133809,2021-11-18,2027-05-16,Second Class
108119,2022-11-01,2028-04-30,Standard Class
169887,2023-10-22,2029-04-13,Same Day
143637,2021-03-24,2026-09-19,Second Class
133228,2021-04-04,2026-09-30,Standard Class
134257,2022-03-16,2027-09-09,Second Class
123939,2022-08-24,2028-02-16,Second Class
119186,2023-05-26,2028-11-15,Same Day
134348,2023-11-12,2029-05-11,Standard Class
138709,2021-07-04,2026-12-30,Standard Class
164616,2021-08-19,2027-02-11,Second Class
137589,2021-11-03,2027-05-01,Standard Class
119032,2021-11-27,2027-05-26,Standard Class
135020,2022-05-28,2027-11-23,Standard Class
164623,2022-10-20,2028-04-13,First Class
150350,2023-08-23,2029-02-19,Standard Class
144547,2023-11-10,2029-05-06,Standard Class
132619,2024-08-31,2030-02-26,Standard Class
135405,2021-01-09,2026-07-06,Standard Class
124044,2022-07-23,2028-01-16,Second Class
135272,2022-12-07,2028-06-03,Standard Class
131296,2023-10-04,2029-03-31,Standard Class
116757,2021-06-30,2026-12-25,Standard Class
101007,2022-02-09,2027-08-06,Second Class
153906,2022-03-16,2027-09-10,Standard Class
160794,2022-08-06,2028-01-29,First Class
142377,2022-12-04,2028-05-31,Standard Class
117667,2024-12-04,2030-06-01,Standard Class
105312,2022-11-06,2028-05-01,First Class
127502,2022-12-10,2028-06-05,Standard Class
104157,2023-07-25,2029-01-18,Standard Class
162726,2023-12-27,2029-06-24,Standard Class
146906,2024-03-13,2029-09-07,Standard Class
154137,2024-11-11,2030-05-10,Standard Class
112914,2021-09-25,2027-03-23,Standard Class
156608,2022-10-24,2028-04-20,Standard Class
128671,2023-08-11,2029-02-05,Standard Class
140963,2024-06-10,2029-12-04,First Class
148614,2021-01-20,2026-07-18,Standard Class
132948,2022-03-27,2027-09-24,Standard Class
119690,2022-06-25,2027-12-19,First Class
161361,2023-03-26,2028-09-17,Second Class
133319,2023-09-05,2029-03-03,Standard Class
122994,2024-02-06,2029-08-01,First Class
122308,2024-03-24,2029-09-18,Standard Class
169894,2024-11-24,2030-05-22,Second Class
103415,2024-12-03,2030-05-31,Standard Class
134103,2021-01-30,2026-07-28,Standard Class
120320,2022-03-05,2027-08-30,Standard Class
107020,2022-07-10,2028-01-04,Standard Class
123512,2023-06-17,2028-12-09,First Class
114895,2023-11-21,2029-05-20,Standard Class
127698,2023-12-01,2029-05-23,Same Day
101798,2024-12-11,2030-06-07,Standard Class
103660,2021-08-25,2027-02-20,Standard Class
125997,2021-09-20,2027-03-16,First Class
150518,2021-11-19,2027-05-17,Standard Class
164336,2022-07-05,2027-12-31,Standard Class
137960,2022-12-18,2028-06-09,Same Day
138667,2023-12-27,2029-06-21,Second Class
107986,2024-12-13,2030-06-05,Same Day
117639,2021-05-21,2026-11-15,Standard Class
136308,2024-11-16,2030-05-09,Same Day
139290,2022-10-26,2028-04-21,Standard Class
105578,2023-05-30,2028-11-24,Standard Class
163902,2024-03-02,2029-08-29,Standard Class
101721,2024-07-23,2030-01-17,Standard Class
132234,2024-10-16,2030-04-10,First Class
128118,2024-11-24,2030-05-24,Standard Class
138618,2024-12-01,2030-05-31,Standard Class
118976,2021-04-28,2026-10-24,Standard Class
105984,2021-11-24,2027-05-17,Same Day
149272,2023-03-15,2028-09-08,Standard Class
160206,2023-04-01,2028-09-27,Standard Class
132423,2023-04-15,2028-10-09,Standard Class
139549,2023-10-20,2029-04-16,Standard Class
151169,2023-10-21,2029-04-17,Standard Class
164770,2023-12-02,2029-05-26,Second Class
133067,2024-05-04,2029-10-31,Standard Class
167626,2024-09-03,2030-02-28,Standard Class
115252,2024-10-20,2030-04-17,Standard Class
117611,2022-11-08,2028-05-02,Second Class
114748,2023-10-09,2029-04-05,Standard Class
147144,2024-03-26,2029-09-18,First Class
107314,2024-11-30,2030-05-26,First Class
128685,2021-04-04,2026-09-26,First Class
128524,2021-11-11,2027-05-06,First Class
125178,2022-10-03,2028-03-31,Standard Class
131457,2022-10-31,2028-04-28,Standard Class
169922,2023-06-11,2028-12-07,Standard Class
136511,2024-03-23,2029-09-15,Second Class
164385,2021-09-26,2027-03-24,Second Class
151967,2021-10-22,2027-04-18,Standard Class
125542,2021-12-05,2027-05-30,First Class
101126,2022-02-10,2027-08-07,Second Class
110289,2022-10-29,2028-04-24,Standard Class
161816,2023-04-28,2028-10-21,First Class
140928,2023-09-18,2029-03-14,Standard Class
132066,2023-10-16,2029-04-11,Standard Class
110310,2024-10-27,2030-04-25,Standard Class
107825,2024-11-18,2030-05-11,Same Day
125213,2024-12-11,2030-06-05,First Class
113124,2021-03-30,2026-09-26,Standard Class
111899,2021-05-04,2026-10-26,First Class
112452,2022-04-04,2027-09-25,Same Day
124485,2023-11-24,2029-05-18,First Class
111332,2024-05-20,2029-11-12,Second Class
135755,2021-05-03,2026-10-31,Standard Class
165393,2021-12-27,2027-06-22,First Class
113593,2022-04-18,2027-10-11,First Class
144190,2022-06-09,2027-12-04,Standard Class
156503,2023-10-14,2029-04-11,Standard Class
131254,2024-11-19,2030-05-14,First Class
145254,2021-07-23,2027-01-17,Standard Class
114321,2021-08-20,2027-02-15,Standard Class
131674,2023-11-29,2029-05-23,Second Class
149881,2024-04-01,2029-09-24,First Class
163874,2024-11-10,2030-05-05,Second Class
139402,2024-12-09,2030-06-05,Standard Class
148355,2024-12-24,2030-06-20,Standard Class
166590,2021-10-29,2027-04-25,Standard Class
116687,2022-05-02,2027-10-28,Standard Class
100839,2023-10-13,2029-04-08,Standard Class
169404,2024-04-09,2029-10-05,Standard Class
100951,2024-06-09,2029-12-01,First Class
184712,2021-06-18,2026-12-11,Second Class
123664,2021-12-02,2027-05-29,Standard Class
112224,2022-12-02,2028-05-28,Standard Class
133541,2023-12-02,2029-05-28,Standard Class
184712,2024-06-18,2029-12-11,Second Class
105471,2024-12-02,2030-05-29,Standard Class
109232,2021-01-13,2026-07-09,Second Class
148915,2021-11-01,2027-04-28,Standard Class
