Product Name,Customer ID,Sales,Units,Gross Profit,Cost,Order Date,Ship Date,Ship Mode
Wonka Bar - Triple Dazzle Caramel,103331,3.75,1,2.45,1.3,2021-08-26,2027-02-22,Standard Class
Wonka Bar - Fudge Mallows,159611,10.8,3,7.2,3.6,2021-12-27,2027-06-24,Second Class
Wonka Bar - Milk Chocolate,159611,6.5,2,4.22,2.28,2021-12-27,2027-06-24,Second Class
Wonka Bar - Milk Chocolate,149587,9.75,3,6.33,3.42,2022-01-31,2027-07-29,Second Class
Wonka Bar - Triple Dazzle Caramel,149587,7.5,2,4.9,2.6,2022-01-31,2027-07-29,Second Class
Wonka Bar - Triple Dazzle Caramel,149587,7.5,2,4.9,2.6,2022-01-31,2027-07-29,Second Class
Wonka Bar - Nutty Crunch Surprise,147662,10.47,3,7.47,3.0,2022-02-14,2027-08-12,Standard Class
Wonka Bar - Nutty Crunch Surprise,147662,6.98,2,4.98,2.0,2022-02-14,2027-08-12,Standard Class
Wonka Bar -Scrumdiddlyumptious,147662,7.2,2,5.0,2.2,2022-02-14,2027-08-12,Standard Class
Wonka Bar - Nutty Crunch Surprise,147662,10.47,3,7.47,3.0,2022-02-14,2027-08-12,Standard Class
Wonka Bar - Fudge Mallows,147662,10.8,3,7.2,3.6,2022-02-14,2027-08-12,Standard Class
Wonka Bar - Nutty Crunch Surprise,131758,10.47,3,7.47,3.0,2022-05-28,2027-11-22,Standard Class
Wonka Bar - Milk Chocolate,131758,16.25,5,10.55,5.7,2022-05-28,2027-11-22,Standard Class
Wonka Bar - Triple Dazzle Caramel,168277,11.25,3,7.35,3.9,2022-05-29,2027-11-24,Standard Class
Wonka Bar - Milk Chocolate,111703,9.75,3,6.33,3.42,2022-07-02,2027-12-30,Standard Class
Wonka Bar - Nutty Crunch Surprise,111703,10.47,3,7.47,3.0,2022-07-02,2027-12-30,Standard Class
Wonka Bar -Scrumdiddlyumptious,133123,7.2,2,5.0,2.2,2023-09-06,2029-03-03,Standard Class
Wonka Bar - Fudge Mallows,133123,10.8,3,7.2,3.6,2023-09-06,2029-03-03,Standard Class
Wonka Bar - Triple Dazzle Caramel,147354,18.75,5,12.25,6.5,2024-03-09,2029-09-03,Standard Class
Wonka Bar - Milk Chocolate,147354,6.5,2,4.22,2.28,2024-03-09,2029-09-03,Standard Class
Wonka Bar -Scrumdiddlyumptious,112305,10.8,3,7.5,3.3,2022-11-20,2028-05-17,Standard Class
Wonka Bar - Fudge Mallows,112305,21.6,6,14.4,7.2,2022-11-20,2028-05-17,Standard Class
Wonka Bar -Scrumdiddlyumptious,112305,7.2,2,5.0,2.2,2022-11-20,2028-05-17,Standard Class
Wonka Bar - Nutty Crunch Surprise,161067,3.49,1,2.49,1.0,2024-09-03,2030-02-27,Second Class
Wonka Bar - Triple Dazzle Caramel,161067,7.5,2,4.9,2.6,2024-09-03,2030-02-27,Second Class
Wonka Bar - Fudge Mallows,161067,7.2,2,4.8,2.4,2024-09-03,2030-02-27,Second Class
Wonka Bar - Fudge Mallows,161067,14.4,4,9.6,4.8,2024-09-03,2030-02-27,Second Class
Wonka Bar - Nutty Crunch Surprise,101182,6.98,2,4.98,2.0,2024-09-04,2030-02-26,First Class
Wonka Bar - Triple Dazzle Caramel,101182,11.25,3,7.35,3.9,2024-09-04,2030-02-26,First Class
Wonka Bar - Fudge Mallows,149538,7.2,2,4.8,2.4,2021-04-04,2026-09-29,Standard Class
Wonka Bar - Nutty Crunch Surprise,149538,10.47,3,7.47,3.0,2021-04-04,2026-09-29,Standard Class
Wonka Gum,149538,6.25,5,3.25,3.0,2021-04-04,2026-09-29,Standard Class
Wonka Bar - Triple Dazzle Caramel,149538,7.5,2,4.9,2.6,2021-04-04,2026-09-29,Standard Class
Wonka Bar - Milk Chocolate,129168,9.75,3,6.33,3.42,2021-08-17,2027-02-13,Standard Class
Wonka Bar - Triple Dazzle Caramel,153913,33.75,9,22.05,11.7,2021-12-16,2027-06-12,Second Class
Wonka Bar - Milk Chocolate,153913,6.5,2,4.22,2.28,2021-12-16,2027-06-12,Second Class
Wonka Bar - Milk Chocolate,118906,19.5,6,12.66,6.84,2022-03-10,2027-08-31,Same Day
Wonka Bar - Milk Chocolate,103716,9.75,3,6.33,3.42,2022-04-30,2027-10-27,Standard Class
Wonka Bar -Scrumdiddlyumptious,103716,18.0,5,12.5,5.5,2022-04-30,2027-10-27,Standard Class
Wonka Bar -Scrumdiddlyumptious,101924,7.2,2,5.0,2.2,2022-09-04,2028-03-01,Standard Class
Wonka Bar - Nutty Crunch Surprise,138674,17.45,5,12.45,5.0,2022-11-14,2028-05-09,First Class
Kazookles,138674,9.75,3,0.75,9.0,2022-11-14,2028-05-09,First Class
Wonka Bar -Scrumdiddlyumptious,138674,14.4,4,10.0,4.4,2022-11-14,2028-05-09,First Class
Wonka Bar -Scrumdiddlyumptious,116547,14.4,4,10.0,4.4,2023-01-10,2028-07-09,Standard Class
Wonka Bar -Scrumdiddlyumptious,116547,7.2,2,5.0,2.2,2023-01-10,2028-07-09,Standard Class
Wonka Bar -Scrumdiddlyumptious,108868,7.2,2,5.0,2.2,2023-09-08,2029-03-04,Standard Class
Wonka Bar - Milk Chocolate,108868,16.25,5,10.55,5.7,2023-09-08,2029-03-04,Standard Class
Wonka Bar - Nutty Crunch Surprise,137330,24.43,7,17.43,7.0,2023-12-09,2029-06-04,Standard Class
Wonka Bar -Scrumdiddlyumptious,137330,25.2,7,17.5,7.7,2023-12-09,2029-06-04,Standard Class
Wonka Bar - Milk Chocolate,159352,22.75,7,14.77,7.98,2024-03-12,2029-09-07,Standard Class
Wonka Bar - Milk Chocolate,129357,29.25,9,18.99,10.26,2024-05-14,2029-11-09,Standard Class
Wonka Bar - Triple Dazzle Caramel,129357,18.75,5,12.25,6.5,2024-05-14,2029-11-09,Standard Class
Wonka Bar - Fudge Mallows,130960,10.8,3,7.2,3.6,2021-12-30,2027-06-27,Standard Class
Wonka Bar - Milk Chocolate,157035,9.75,3,6.33,3.42,2022-12-09,2028-06-03,First Class
Wonka Bar - Fudge Mallows,149671,21.6,6,14.4,7.2,2023-06-05,2028-11-29,Standard Class
Wonka Bar - Triple Dazzle Caramel,168361,3.75,1,2.45,1.3,2023-06-21,2028-12-15,Standard Class
Wonka Bar - Triple Dazzle Caramel,159156,18.75,5,12.25,6.5,2024-11-13,2030-05-09,First Class
Wonka Bar - Triple Dazzle Caramel,118038,11.25,3,7.35,3.9,2024-12-09,2030-06-03,First Class
Wonka Bar -Scrumdiddlyumptious,118038,10.8,3,7.5,3.3,2024-12-09,2030-06-03,First Class
Wonka Bar - Fudge Mallows,118038,10.8,3,7.2,3.6,2024-12-09,2030-06-03,First Class
Wonka Bar - Triple Dazzle Caramel,158673,7.5,2,4.9,2.6,2024-12-29,2030-06-27,Standard Class
Wonka Bar - Nutty Crunch Surprise,163293,13.96,4,9.96,4.0,2021-09-08,2027-03-04,First Class
Wonka Bar - Milk Chocolate,163293,9.75,3,6.33,3.42,2021-09-08,2027-03-04,First Class
Wonka Bar - Nutty Crunch Surprise,159590,6.98,2,4.98,2.0,2022-07-18,2028-01-11,First Class
Wonka Bar -Scrumdiddlyumptious,109470,43.2,12,30.0,13.2,2022-12-31,2028-06-25,Second Class
Wonka Bar - Fudge Mallows,109470,14.4,4,9.6,4.8,2022-12-31,2028-06-25,Second Class
Wonka Bar - Fudge Mallows,109470,18.0,5,12.0,6.0,2022-12-31,2028-06-25,Second Class
Wonka Bar - Fudge Mallows,109470,10.8,3,7.2,3.6,2022-12-31,2028-06-25,Second Class
Wonka Bar - Triple Dazzle Caramel,128293,3.75,1,2.45,1.3,2023-06-02,2028-11-25,First Class
Kazookles,105760,6.5,2,0.5,6.0,2023-06-19,2028-12-10,First Class
Wonka Bar - Milk Chocolate,138408,13.0,4,8.44,4.56,2023-11-18,2029-05-13,Second Class
Wonka Bar -Scrumdiddlyumptious,125416,32.4,9,22.5,9.9,2022-11-02,2028-04-24,Same Day
Wonka Bar - Nutty Crunch Surprise,145625,3.49,1,2.49,1.0,2023-09-11,2029-03-09,Standard Class
Wonka Bar - Fudge Mallows,145625,46.8,13,31.2,15.6,2023-09-11,2029-03-09,Standard Class
Wonka Bar -Scrumdiddlyumptious,134691,7.2,2,5.0,2.2,2023-11-14,2029-05-10,Standard Class
Wonka Bar - Triple Dazzle Caramel,108910,11.25,3,7.35,3.9,2024-09-24,2030-03-22,Standard Class
Wonka Bar - Nutty Crunch Surprise,129819,10.47,3,7.47,3.0,2021-12-13,2027-06-07,Second Class
Wonka Bar - Nutty Crunch Surprise,138695,27.92,8,19.92,8.0,2023-05-28,2028-11-23,Standard Class
Wonka Bar -Scrumdiddlyumptious,138695,46.8,13,32.5,14.3,2023-05-28,2028-11-23,Standard Class
Kazookles,123687,9.75,3,0.75,9.0,2024-05-26,2029-11-19,First Class
Wonka Bar - Triple Dazzle Caramel,123687,7.5,2,4.9,2.6,2024-05-26,2029-11-19,First Class
Wonka Bar - Triple Dazzle Caramel,142636,15.0,4,9.8,5.2,2024-11-03,2030-04-30,Standard Class
Wonka Bar - Milk Chocolate,142636,22.75,7,14.77,7.98,2024-11-03,2030-04-30,Standard Class
Wonka Bar - Fudge Mallows,165309,10.8,3,7.2,3.6,2021-11-11,2027-05-08,Standard Class
Wonka Bar -Scrumdiddlyumptious,165309,3.6,1,2.5,1.1,2021-11-11,2027-05-08,Standard Class
Wonka Bar - Fudge Mallows,165309,18.0,5,12.0,6.0,2021-11-11,2027-05-08,Standard Class
Wonka Bar - Triple Dazzle Caramel,165309,30.0,8,19.6,10.4,2021-11-11,2027-05-08,Standard Class
Wonka Bar - Triple Dazzle Caramel,165309,18.75,5,12.25,6.5,2021-11-11,2027-05-08,Standard Class
Wonka Bar - Nutty Crunch Surprise,165309,6.98,2,4.98,2.0,2021-11-11,2027-05-08,Standard Class
Wonka Bar - Nutty Crunch Surprise,165309,10.47,3,7.47,3.0,2021-11-11,2027-05-08,Standard Class
Wonka Bar -Scrumdiddlyumptious,110870,25.2,7,17.5,7.7,2022-12-12,2028-06-06,First Class
Wonka Bar - Triple Dazzle Caramel,110870,22.5,6,14.7,7.8,2022-12-12,2028-06-06,First Class
Wonka Bar - Milk Chocolate,143819,26.0,8,16.88,9.12,2023-03-01,2028-08-25,Standard Class
Wonka Bar - Fudge Mallows,143819,3.6,1,2.4,1.2,2023-03-01,2028-08-25,Standard Class
Wonka Bar - Triple Dazzle Caramel,143819,7.5,2,4.9,2.6,2023-03-01,2028-08-25,Standard Class
Wonka Bar -Scrumdiddlyumptious,143819,25.2,7,17.5,7.7,2023-03-01,2028-08-25,Standard Class
Wonka Bar - Nutty Crunch Surprise,119823,6.98,2,4.98,2.0,2023-06-04,2028-11-26,First Class
Wonka Bar - Nutty Crunch Surprise,130407,6.98,2,4.98,2.0,2023-09-02,2029-02-26,Standard Class
Wonka Bar -Scrumdiddlyumptious,130407,7.2,2,5.0,2.2,2023-09-02,2029-02-26,Standard Class
Wonka Bar - Milk Chocolate,138828,16.25,5,10.55,5.7,2021-09-02,2027-02-24,First Class
Wonka Bar - Milk Chocolate,138828,9.75,3,6.33,3.42,2021-09-02,2027-02-24,First Class
Wonka Bar -Scrumdiddlyumptious,113579,21.6,6,15.0,6.6,2021-12-13,2027-06-07,Second Class
Wonka Bar -Scrumdiddlyumptious,145814,7.2,2,5.0,2.2,2022-11-19,2028-05-16,Standard Class
Wonka Bar - Fudge Mallows,145814,14.4,4,9.6,4.8,2022-11-19,2028-05-16,Standard Class
Wonka Bar - Milk Chocolate,123218,9.75,3,6.33,3.42,2022-12-20,2028-06-16,Standard Class
Wonka Bar -Scrumdiddlyumptious,123218,14.4,4,10.0,4.4,2022-12-20,2028-06-16,Standard Class
Wonka Bar - Fudge Mallows,123218,7.2,2,4.8,2.4,2022-12-20,2028-06-16,Standard Class
Wonka Bar - Milk Chocolate,157833,9.75,3,6.33,3.42,2024-06-17,2029-12-11,First Class
Wonka Bar -Scrumdiddlyumptious,121468,14.4,4,10.0,4.4,2024-11-19,2030-05-13,First Class
Wonka Bar -Scrumdiddlyumptious,125136,28.8,8,20.0,8.8,2021-09-28,2027-03-26,Standard Class
Wonka Bar - Fudge Mallows,125136,7.2,2,4.8,2.4,2021-09-28,2027-03-26,Standard Class
Wonka Bar - Nutty Crunch Surprise,114811,6.98,2,4.98,2.0,2022-11-08,2028-04-30,Same Day
Wonka Bar - Milk Chocolate,114811,9.75,3,6.33,3.42,2022-11-08,2028-04-30,Same Day
Wonka Bar - Fudge Mallows,114811,18.0,5,12.0,6.0,2022-11-08,2028-04-30,Same Day
Kazookles,114811,13.0,4,1.0,12.0,2022-11-08,2028-04-30,Same Day
Wonka Bar - Milk Chocolate,114811,6.5,2,4.22,2.28,2022-11-08,2028-04-30,Same Day
Wonka Bar - Fudge Mallows,148817,14.4,4,9.6,4.8,2022-12-01,2028-05-29,Standard Class
Wonka Bar - Fudge Mallows,148817,14.4,4,9.6,4.8,2022-12-01,2028-05-29,Standard Class
Wonka Bar - Milk Chocolate,121650,6.5,2,4.22,2.28,2022-12-10,2028-06-07,Standard Class
Wonka Bar - Fudge Mallows,121650,7.2,2,4.8,2.4,2022-12-10,2028-06-07,Standard Class
Wonka Bar - Triple Dazzle Caramel,121650,7.5,2,4.9,2.6,2022-12-10,2028-06-07,Standard Class
Wonka Bar - Fudge Mallows,121650,3.6,1,2.4,1.2,2022-12-10,2028-06-07,Standard Class
Wonka Bar -Scrumdiddlyumptious,125066,7.2,2,5.0,2.2,2022-12-14,2028-06-09,Standard Class
Wonka Bar - Fudge Mallows,125066,7.2,2,4.8,2.4,2022-12-14,2028-06-09,Standard Class
Wonka Bar - Milk Chocolate,123337,6.5,2,4.22,2.28,2023-09-16,2029-03-14,Standard Class
Wonka Bar - Triple Dazzle Caramel,123337,15.0,4,9.8,5.2,2023-09-16,2029-03-14,Standard Class
Kazookles,113985,9.75,3,0.75,9.0,2023-12-02,2029-05-29,Standard Class
Wonka Bar - Fudge Mallows,113985,10.8,3,7.2,3.6,2023-12-02,2029-05-29,Standard Class
Wonka Bar - Milk Chocolate,113985,9.75,3,6.33,3.42,2023-12-02,2029-05-29,Standard Class
Wonka Bar - Nutty Crunch Surprise,113985,6.98,2,4.98,2.0,2023-12-02,2029-05-29,Standard Class
Kazookles,104794,6.5,2,0.5,6.0,2023-12-16,2029-06-10,First Class
Wonka Bar - Nutty Crunch Surprise,117226,20.94,6,14.94,6.0,2023-12-30,2029-06-23,First Class
Wonka Bar - Nutty Crunch Surprise,104619,10.47,3,7.47,3.0,2024-01-24,2029-07-21,Standard Class
Wonka Bar - Triple Dazzle Caramel,104619,7.5,2,4.9,2.6,2024-01-24,2029-07-21,Standard Class
Wonka Bar - Triple Dazzle Caramel,104619,11.25,3,7.35,3.9,2024-01-24,2029-07-21,Standard Class
Wonka Bar -Scrumdiddlyumptious,167542,10.8,3,7.5,3.3,2024-08-13,2030-02-10,Standard Class
Wonka Bar - Milk Chocolate,100825,9.75,3,6.33,3.42,2024-09-09,2030-03-07,Standard Class
Wonka Bar - Nutty Crunch Surprise,129007,10.47,3,7.47,3.0,2022-09-13,2028-03-07,First Class
Lickable Wallpaper,129007,100.0,5,50.0,50.0,2022-09-13,2028-03-07,First Class
Wonka Bar - Nutty Crunch Surprise,129007,10.47,3,7.47,3.0,2022-09-13,2028-03-07,First Class
Wonka Bar - Fudge Mallows,129007,25.2,7,16.8,8.4,2022-09-13,2028-03-07,First Class
Wonka Bar - Fudge Mallows,129007,10.8,3,7.2,3.6,2022-09-13,2028-03-07,First Class
Wonka Bar - Triple Dazzle Caramel,129007,7.5,2,4.9,2.6,2022-09-13,2028-03-07,First Class
Wonka Bar - Triple Dazzle Caramel,144792,26.25,7,17.15,9.1,2023-04-30,2028-10-24,Standard Class
Wonka Bar - Fudge Mallows,102141,28.8,8,19.2,9.6,2023-08-26,2029-02-20,Standard Class
Wonka Bar - Fudge Mallows,155712,7.2,2,4.8,2.4,2024-03-02,2029-08-29,Standard Class
Wonka Bar - Milk Chocolate,129294,9.75,3,6.33,3.42,2024-03-16,2029-09-11,Standard Class
Wonka Bar - Nutty Crunch Surprise,129294,17.45,5,12.45,5.0,2024-03-16,2029-09-11,Standard Class
Wonka Bar - Nutty Crunch Surprise,129294,20.94,6,14.94,6.0,2024-03-16,2029-09-11,Standard Class
Wonka Bar - Triple Dazzle Caramel,129294,7.5,2,4.9,2.6,2024-03-16,2029-09-11,Standard Class
Wonka Bar - Milk Chocolate,112291,6.5,2,4.22,2.28,2021-04-03,2026-09-29,Standard Class
Wonka Bar -Scrumdiddlyumptious,112291,7.2,2,5.0,2.2,2021-04-03,2026-09-29,Standard Class
Wonka Bar - Milk Chocolate,112291,9.75,3,6.33,3.42,2021-04-03,2026-09-29,Standard Class
Wonka Bar -Scrumdiddlyumptious,109162,10.8,3,7.5,3.3,2021-06-08,2026-12-03,Standard Class
Wonka Bar - Nutty Crunch Surprise,120096,6.98,2,4.98,2.0,2021-07-04,2026-12-28,First Class
Wonka Bar - Triple Dazzle Caramel,120096,15.0,4,9.8,5.2,2021-07-04,2026-12-28,First Class
Wonka Bar - Fudge Mallows,163685,28.8,8,19.2,9.6,2022-06-01,2027-11-26,Standard Class
Wonka Bar - Milk Chocolate,163685,32.5,10,21.1,11.4,2022-06-01,2027-11-26,Standard Class
Wonka Bar - Fudge Mallows,166520,10.8,3,7.2,3.6,2022-07-16,2028-01-09,First Class
Wonka Bar - Fudge Mallows,166520,36.0,10,24.0,12.0,2022-07-16,2028-01-09,First Class
Wonka Bar -Scrumdiddlyumptious,140417,3.6,1,2.5,1.1,2023-09-25,2029-03-21,Standard Class
Wonka Bar - Milk Chocolate,140417,29.25,9,18.99,10.26,2023-09-25,2029-03-21,Standard Class
Wonka Bar - Triple Dazzle Caramel,113873,11.25,3,7.35,3.9,2024-11-13,2030-05-12,Standard Class
Wonka Bar - Milk Chocolate,113873,13.0,4,8.44,4.56,2024-11-13,2030-05-12,Standard Class
Wonka Bar - Milk Chocolate,147550,9.75,3,6.33,3.42,2024-12-04,2030-05-28,First Class
Wonka Bar - Fudge Mallows,132451,10.8,3,7.2,3.6,2021-09-26,2027-03-20,First Class
Wonka Bar - Nutty Crunch Surprise,132451,10.47,3,7.47,3.0,2021-09-26,2027-03-20,First Class
Wonka Bar -Scrumdiddlyumptious,159016,18.0,5,12.5,5.5,2023-03-10,2028-08-31,First Class
Wonka Bar - Fudge Mallows,159016,28.8,8,19.2,9.6,2023-03-10,2028-08-31,First Class
Wonka Bar - Triple Dazzle Caramel,166296,11.25,3,7.35,3.9,2024-03-13,2029-09-09,Standard Class
Wonka Bar -Scrumdiddlyumptious,112333,18.0,5,12.5,5.5,2024-04-08,2029-10-05,Standard Class
Wonka Bar - Milk Chocolate,112333,13.0,4,8.44,4.56,2024-04-08,2029-10-05,Standard Class
Wonka Bar -Scrumdiddlyumptious,148362,3.6,1,2.5,1.1,2024-07-01,2029-12-29,Standard Class
Wonka Bar - Milk Chocolate,148362,13.0,4,8.44,4.56,2024-07-01,2029-12-29,Standard Class
Wonka Bar - Nutty Crunch Surprise,148362,13.96,4,9.96,4.0,2024-07-01,2029-12-29,Standard Class
Wonka Bar - Fudge Mallows,149559,28.8,8,19.2,9.6,2024-09-11,2030-03-05,Same Day
Wonka Bar - Nutty Crunch Surprise,149559,6.98,2,4.98,2.0,2024-09-11,2030-03-05,Same Day
Wonka Bar - Nutty Crunch Surprise,149559,6.98,2,4.98,2.0,2024-09-11,2030-03-05,Same Day
Wonka Bar - Fudge Mallows,132675,10.8,3,7.2,3.6,2024-09-24,2030-03-21,Standard Class
Wonka Bar - Nutty Crunch Surprise,132675,13.96,4,9.96,4.0,2024-09-24,2030-03-21,Standard Class
Wonka Bar -Scrumdiddlyumptious,132675,18.0,5,12.5,5.5,2024-09-24,2030-03-21,Standard Class
Wonka Bar - Nutty Crunch Surprise,132675,3.49,1,2.49,1.0,2024-09-24,2030-03-21,Standard Class
Wonka Bar - Nutty Crunch Surprise,132675,6.98,2,4.98,2.0,2024-09-24,2030-03-21,Standard Class
Wonka Bar - Milk Chocolate,138359,6.5,2,4.22,2.28,2021-04-01,2026-09-27,Standard Class
Wonka Bar -Scrumdiddlyumptious,138359,14.4,4,10.0,4.4,2021-04-01,2026-09-27,Standard Class
Wonka Bar - Milk Chocolate,160738,6.5,2,4.22,2.28,2021-05-05,2026-10-31,Standard Class
Wonka Bar - Fudge Mallows,140396,10.8,3,7.2,3.6,2021-11-20,2027-05-18,Standard Class
Wonka Bar - Nutty Crunch Surprise,140396,10.47,3,7.47,3.0,2021-11-20,2027-05-18,Standard Class
Wonka Bar - Fudge Mallows,140396,14.4,4,9.6,4.8,2021-11-20,2027-05-18,Standard Class
Wonka Bar - Milk Chocolate,140396,19.5,6,12.66,6.84,2021-11-20,2027-05-18,Standard Class
Wonka Bar - Triple Dazzle Caramel,153577,11.25,3,7.35,3.9,2023-06-27,2028-12-21,Standard Class
Wonka Bar -Scrumdiddlyumptious,153577,25.2,7,17.5,7.7,2023-06-27,2028-12-21,Standard Class
Wonka Bar - Triple Dazzle Caramel,157763,3.75,1,2.45,1.3,2023-07-18,2029-01-12,Standard Class
Wonka Bar -Scrumdiddlyumptious,128944,21.6,6,15.0,6.6,2024-06-19,2029-12-12,Second Class
Wonka Bar - Nutty Crunch Surprise,128944,10.47,3,7.47,3.0,2024-06-19,2029-12-12,Second Class
Wonka Bar -Scrumdiddlyumptious,128944,32.4,9,22.5,9.9,2024-06-19,2029-12-12,Second Class
Wonka Bar -Scrumdiddlyumptious,158120,25.2,7,17.5,7.7,2024-11-17,2030-05-14,Standard Class
Wonka Bar -Scrumdiddlyumptious,158120,10.8,3,7.5,3.3,2024-11-17,2030-05-14,Standard Class
Wonka Bar -Scrumdiddlyumptious,120404,10.8,3,7.5,3.3,2024-11-20,2030-05-17,Second Class
Wonka Bar - Triple Dazzle Caramel,120404,11.25,3,7.35,3.9,2024-11-20,2030-05-17,Second Class
Wonka Bar - Triple Dazzle Caramel,120404,3.75,1,2.45,1.3,2024-11-20,2030-05-17,Second Class
Wonka Bar -Scrumdiddlyumptious,118304,7.2,2,5.0,2.2,2021-04-29,2026-10-25,Standard Class
Wonka Bar - Triple Dazzle Caramel,127166,7.5,2,4.9,2.6,2021-05-21,2026-11-13,Second Class
Wonka Bar -Scrumdiddlyumptious,127166,10.8,3,7.5,3.3,2021-05-21,2026-11-13,Second Class
Wonka Bar -Scrumdiddlyumptious,127166,21.6,6,15.0,6.6,2021-05-21,2026-11-13,Second Class
Wonka Bar - Nutty Crunch Surprise,127166,3.49,1,2.49,1.0,2021-05-21,2026-11-13,Second Class
Wonka Bar - Milk Chocolate,101469,6.5,2,4.22,2.28,2023-07-02,2028-12-28,Standard Class
Wonka Bar -Scrumdiddlyumptious,137743,14.4,4,10.0,4.4,2023-07-30,2029-01-24,Standard Class
Wonka Bar - Milk Chocolate,137743,6.5,2,4.22,2.28,2023-07-30,2029-01-24,Standard Class
Wonka Bar - Fudge Mallows,131156,14.4,4,9.6,4.8,2024-04-03,2029-09-28,Standard Class
Wonka Bar -Scrumdiddlyumptious,158526,10.8,3,7.5,3.3,2024-12-29,2030-06-24,Second Class
Wonka Bar - Triple Dazzle Caramel,158526,30.0,8,19.6,10.4,2024-12-29,2030-06-24,Second Class
Wonka Bar - Nutty Crunch Surprise,158526,3.49,1,2.49,1.0,2024-12-29,2030-06-24,Second Class
Wonka Bar - Milk Chocolate,158526,3.25,1,2.11,1.14,2024-12-29,2030-06-24,Second Class
Wonka Bar - Milk Chocolate,158526,3.25,1,2.11,1.14,2024-12-29,2030-06-24,Second Class
Wonka Bar -Scrumdiddlyumptious,138023,28.8,8,20.0,8.8,2021-08-15,2027-02-08,First Class
Wonka Bar -Scrumdiddlyumptious,152233,7.2,2,5.0,2.2,2021-10-05,2027-03-29,First Class
Wonka Bar - Fudge Mallows,109036,10.8,3,7.2,3.6,2021-12-20,2027-06-17,Standard Class
Wonka Bar - Triple Dazzle Caramel,133242,11.25,3,7.35,3.9,2022-06-18,2027-12-15,Standard Class
Wonka Bar - Triple Dazzle Caramel,133242,7.5,2,4.9,2.6,2022-06-18,2027-12-15,Standard Class
Wonka Bar - Milk Chocolate,133242,6.5,2,4.22,2.28,2022-06-18,2027-12-15,Standard Class
Wonka Bar - Fudge Mallows,133242,7.2,2,4.8,2.4,2022-06-18,2027-12-15,Standard Class
Wonka Bar - Triple Dazzle Caramel,133242,11.25,3,7.35,3.9,2022-06-18,2027-12-15,Standard Class
Wonka Bar - Triple Dazzle Caramel,104948,15.0,4,9.8,5.2,2022-11-13,2028-05-09,Standard Class
Wonka Bar -Scrumdiddlyumptious,104948,7.2,2,5.0,2.2,2022-11-13,2028-05-09,Standard Class
Wonka Bar - Triple Dazzle Caramel,104948,26.25,7,17.15,9.1,2022-11-13,2028-05-09,Standard Class
Wonka Bar - Milk Chocolate,111262,9.75,3,6.33,3.42,2024-10-28,2030-04-24,Second Class
Wonka Bar - Milk Chocolate,111262,6.5,2,4.22,2.28,2024-10-28,2030-04-24,Second Class
Wonka Bar - Nutty Crunch Surprise,111262,6.98,2,4.98,2.0,2024-10-28,2030-04-24,Second Class
Wonka Bar - Triple Dazzle Caramel,117457,48.75,13,31.85,16.9,2024-12-08,2030-06-04,Standard Class
Wonka Bar - Triple Dazzle Caramel,117457,7.5,2,4.9,2.6,2024-12-08,2030-06-04,Standard Class
Wonka Bar - Triple Dazzle Caramel,117457,26.25,7,17.15,9.1,2024-12-08,2030-06-04,Standard Class
Wonka Bar -Scrumdiddlyumptious,117457,32.4,9,22.5,9.9,2024-12-08,2030-06-04,Standard Class
Wonka Bar - Nutty Crunch Surprise,117457,3.49,1,2.49,1.0,2024-12-08,2030-06-04,Standard Class
Wonka Bar -Scrumdiddlyumptious,117457,3.6,1,2.5,1.1,2024-12-08,2030-06-04,Standard Class
Wonka Bar - Triple Dazzle Caramel,117457,18.75,5,12.25,6.5,2024-12-08,2030-06-04,Standard Class
Wonka Bar - Nutty Crunch Surprise,117457,17.45,5,12.45,5.0,2024-12-08,2030-06-04,Standard Class
Wonka Bar - Milk Chocolate,117457,9.75,3,6.33,3.42,2024-12-08,2030-06-04,Standard Class
Wonka Bar - Milk Chocolate,102673,9.75,3,6.33,3.42,2021-11-01,2027-04-28,Standard Class
Wonka Bar - Triple Dazzle Caramel,102673,18.75,5,12.25,6.5,2021-11-01,2027-04-28,Standard Class
Wonka Bar - Fudge Mallows,102673,43.2,12,28.8,14.4,2021-11-01,2027-04-28,Standard Class
Wonka Bar - Fudge Mallows,102673,32.4,9,21.6,10.8,2021-11-01,2027-04-28,Standard Class
Wonka Bar - Triple Dazzle Caramel,132633,11.25,3,7.35,3.9,2022-02-03,2027-07-29,Second Class
Wonka Bar -Scrumdiddlyumptious,109575,14.4,4,10.0,4.4,2022-09-18,2028-03-15,Standard Class
Wonka Bar - Milk Chocolate,109575,22.75,7,14.77,7.98,2022-09-18,2028-03-15,Standard Class
Wonka Bar - Nutty Crunch Surprise,109575,6.98,2,4.98,2.0,2022-09-18,2028-03-15,Standard Class
Kazookles,109575,3.25,1,0.25,3.0,2022-09-18,2028-03-15,Standard Class
Wonka Bar - Milk Chocolate,109575,22.75,7,14.77,7.98,2022-09-18,2028-03-15,Standard Class
Wonka Bar - Triple Dazzle Caramel,103037,15.0,4,9.8,5.2,2023-07-25,2029-01-18,Standard Class
Wonka Bar - Milk Chocolate,100153,13.0,4,8.44,4.56,2023-12-13,2029-06-08,Standard Class
Wonka Bar -Scrumdiddlyumptious,147403,10.8,3,7.5,3.3,2024-09-10,2030-03-06,First Class
