Customer ID,Country/Region,City,State/Province,Postal Code,Region
133340,United States,Jackson,Michigan,49201,Interior
154739,United States,San Francisco,California,94109,Pacific
134061,United States,Rochester,New York,14609,Atlantic
153927,United States,Woodstock,Georgia,30188,Gulf
137974,United States,Waynesboro,Virginia,22980,Gulf
164833,United States,Seattle,Washington,98105,Pacific
163195,United States,Lafayette,Louisiana,70506,Gulf
120222,United States,Los Angeles,California,90032,Pacific
104283,United States,Southaven,Mississippi,38671,Gulf
169740,United States,Hot Springs,Arkansas,71901,Gulf
120161,United States,Springfield,Ohio,45503,Atlantic
105263,United States,New York City,New York,10024,Atlantic
105277,United States,Auburn,New York,13021,Atlantic
104038,United States,Suffolk,Virginia,23434,Gulf
143238,United States,La Quinta,California,92253,Pacific
141572,United States,Concord,New Hampshire,03301,Atlantic
118367,United States,New York City,New York,10035,Atlantic
163860,United States,Peoria,Illinois,61604,Interior
159814,United States,Tucson,Arizona,85705,Pacific
116722,United States,San Francisco,California,94110,Pacific
133823,United States,Seattle,Washington,98103,Pacific
118731,United States,San Francisco,California,94110,Pacific
112830,United States,Fairfield,Ohio,45014,Atlantic
103709,United States,Visalia,California,93277,Pacific
118969,United States,Phoenix,Arizona,85023,Pacific
121790,United States,Aurora,Illinois,60505,Interior
121804,United States,Murray,Kentucky,42071,Gulf
102736,United States,Knoxville,Tennessee,37918,Gulf
106782,United States,Lafayette,Indiana,47905,Interior
131450,United States,San Diego,California,92024,Pacific
141327,United States,Durham,North Carolina,27707,Gulf
125206,United States,Los Angeles,California,90045,Pacific
126732,United States,Los Angeles,California,90036,Pacific
148803,United States,Homestead,Florida,33030,Gulf
109183,United States,Nashville,Tennessee,37211,Gulf
109918,United States,Santa Clara,California,95051,Pacific
102876,United States,Philadelphia,Pennsylvania,19134,Atlantic
143406,United States,Houston,Texas,77041,Interior
103506,United States,Long Beach,New York,11561,Atlantic
119011,United States,San Francisco,California,94109,Pacific
115420,United States,Los Angeles,California,90004,Pacific
114727,United States,Denver,Colorado,80219,Pacific
134362,United States,Philadelphia,Pennsylvania,19140,Atlantic
108000,United States,San Francisco,California,94110,Pacific
128832,United States,Providence,Rhode Island,02908,Atlantic
100223,United States,Dallas,Texas,75220,Interior
137092,United States,Chicago,Illinois,60653,Interior
147648,United States,San Francisco,California,94109,Pacific
138919,United States,New York City,New York,10035,Atlantic
118766,United States,Dallas,Texas,75217,Interior
112025,United States,Houston,Texas,77070,Interior
125969,United States,Los Angeles,California,90004,Pacific
164168,United States,Dallas,Texas,75081,Interior
117702,United States,Baltimore,Maryland,21215,Atlantic
108294,United States,Omaha,Nebraska,68104,Interior
115084,United States,Texarkana,Arkansas,71854,Gulf
141110,United States,Fresno,California,93727,Pacific
160129,United States,Philadelphia,Pennsylvania,19140,Atlantic
131618,United States,Skokie,Illinois,60076,Interior
165869,United States,Milwaukee,Wisconsin,53209,Interior
169929,United States,Helena,Montana,59601,Pacific
130813,United States,Los Angeles,California,90049,Pacific
118955,United States,Grand Prairie,Texas,75051,Interior
111927,United States,Dover,Delaware,19901,Atlantic
109456,United States,San Francisco,California,94110,Pacific
124730,United States,Utica,New York,13501,Atlantic
165414,United States,Jacksonville,North Carolina,28540,Gulf
136994,United States,Los Angeles,California,90045,Pacific
152765,United States,Houston,Texas,77036,Interior
135307,United States,Gladstone,Missouri,64118,Interior
126522,United States,Escondido,California,92025,Pacific
122910,United States,Louisville,Colorado,80027,Pacific
160031,United States,Fairfield,Ohio,45014,Atlantic
165659,United States,Little Rock,Arkansas,72209,Gulf
104430,United States,Bloomington,Illinois,61701,Interior
168207,United States,San Diego,California,92105,Pacific
154620,United States,Lancaster,California,93534,Pacific
159373,United States,San Antonio,Texas,78207,Interior
157364,United States,Jacksonville,North Carolina,28540,Gulf
147725,United States,Orange,New Jersey,07050,Atlantic
122700,United States,Columbus,Ohio,43229,Atlantic
103429,United States,New York City,New York,10024,Atlantic
160773,United States,Deltona,Florida,32725,Gulf
164721,United States,Brentwood,California,94513,Pacific
109827,United States,Phoenix,Arizona,85023,Pacific
144820,United States,Pasadena,Texas,77506,Interior
102239,United States,Henderson,Nevada,89015,Pacific
102834,United States,San Francisco,California,94110,Pacific
162978,United States,San Francisco,California,94109,Pacific
158407,United States,Monroe,North Carolina,28110,Gulf
152142,United States,San Francisco,California,94110,Pacific
101245,United States,San Francisco,California,94109,Pacific
112837,United States,Oxnard,California,93030,Pacific
157280,United States,Virginia Beach,Virginia,23464,Gulf
117436,United States,Norwich,Connecticut,06360,Atlantic
116246,United States,New York City,New York,10035,Atlantic
117037,United States,Chicago,Illinois,60653,Interior
111416,United States,New York City,New York,10035,Atlantic
132997,United States,Rochester,New York,14609,Atlantic
166128,United States,Pasadena,California,91104,Pacific
102218,United States,Fort Collins,Colorado,80525,Pacific
102659,United States,Grand Rapids,Michigan,49505,Interior
124478,United States,Trenton,Michigan,48183,Interior
168823,United States,Philadelphia,Pennsylvania,19143,Atlantic
140732,United States,Los Angeles,California,90004,Pacific
130974,United States,Everett,Massachusetts,02149,Atlantic
110324,United States,Jackson,Michigan,49201,Interior
143105,United States,New York City,New York,10024,Atlantic
128916,United States,Houston,Texas,77070,Interior
117793,United States,Sheboygan,Wisconsin,53081,Interior
107727,United States,Houston,Texas,77095,Interior
158722,United States,Philadelphia,Pennsylvania,19120,Atlantic
110373,United States,Chicago,Illinois,60610,Interior
133704,United States,Los Angeles,California,90004,Pacific
132010,United States,Richmond,Virginia,23223,Gulf
157028,United States,Las Cruces,New Mexico,88001,Pacific
165078,United States,Lawrence,Indiana,46226,Interior
152247,United States,Cheyenne,Wyoming,82001,Pacific
123638,United States,Watertown,New York,13601,Atlantic
151708,United States,Glendale,Arizona,85301,Pacific
113131,United States,Columbus,Ohio,43229,Atlantic
145828,United States,Cincinnati,Ohio,45231,Atlantic
168529,United States,San Francisco,California,94122,Pacific
144288,United States,Nashville,Tennessee,37211,Gulf
118759,United States,New York City,New York,10009,Atlantic
105074,United States,Akron,Ohio,44312,Atlantic
169124,United States,Citrus Heights,California,95610,Pacific
163125,United States,League City,Texas,77573,Interior
149944,United States,Longview,Washington,98632,Pacific
141817,United States,Philadelphia,Pennsylvania,19143,Atlantic
128902,United States,Vineland,New Jersey,08360,Atlantic
112382,United States,Houston,Texas,77036,Interior
142524,United States,Springfield,Missouri,65807,Interior
151071,United States,Los Angeles,California,90049,Pacific
144498,United States,Charlotte,North Carolina,28205,Gulf
122945,United States,Roseville,California,95661,Pacific
107818,United States,Pasco,Washington,99301,Pacific
114237,United States,Seattle,Washington,98103,Pacific
105599,United States,New York City,New York,10011,Atlantic
143119,United States,Lafayette,Louisiana,70506,Gulf
168459,United States,Memphis,Tennessee,38109,Gulf
146318,United States,Seattle,Washington,98105,Pacific
118899,United States,Seattle,Washington,98103,Pacific
154949,United States,Camarillo,California,93010,Pacific
140473,United States,Chicago,Illinois,60623,Interior
161711,United States,New York City,New York,10035,Atlantic
168095,United States,Portland,Oregon,97206,Pacific
130050,United States,Houston,Texas,77036,Interior
133711,United States,Mobile,Alabama,36608,Gulf
101147,United States,Chicago,Illinois,60623,Interior
135314,United States,Philadelphia,Pennsylvania,19120,Atlantic
117772,United States,Seattle,Washington,98103,Pacific
125423,United States,Los Angeles,California,90036,Pacific
157840,United States,Fremont,Nebraska,68025,Interior
167703,United States,Cincinnati,Ohio,45231,Atlantic
115175,United States,San Jose,California,95123,Pacific
149510,United States,Fayetteville,North Carolina,28314,Gulf
130673,United States,San Marcos,Texas,78666,Interior
127446,United States,Arlington,Texas,76017,Interior
131835,United States,Perth Amboy,New Jersey,08861,Atlantic
113082,United States,Utica,New York,13501,Atlantic
157868,United States,Grand Rapids,Michigan,49505,Interior
159597,United States,Coachella,California,92236,Pacific
103989,United States,Lakeland,Florida,33801,Gulf
161613,United States,Houston,Texas,77070,Interior
145394,United States,Chicago,Illinois,60610,Interior
145492,United States,Los Angeles,California,90004,Pacific
145142,United States,Detroit,Michigan,48234,Interior
160962,United States,Philadelphia,Pennsylvania,19143,Atlantic
134810,United States,Jacksonville,North Carolina,28540,Gulf
146213,United States,Los Angeles,California,90032,Pacific
120175,United States,Richmond,Indiana,47374,Interior
164861,United States,Saint Louis,Missouri,63116,Interior
139010,United States,Los Angeles,California,90032,Pacific
151316,United States,Decatur,Illinois,62521,Interior
157784,United States,Jackson,Mississippi,39212,Gulf
156594,United States,Los Angeles,California,90008,Pacific
116337,United States,Dallas,Texas,75220,Interior
146143,United States,Jackson,Mississippi,39212,Gulf
128447,United States,Pasco,Washington,99301,Pacific
148446,United States,North Las Vegas,Nevada,89031,Pacific
102638,United States,New York City,New York,10035,Atlantic
123855,United States,Los Angeles,California,90036,Pacific
101602,United States,El Paso,Texas,79907,Interior
116512,United States,New York City,New York,10024,Atlantic
168809,United States,Houston,Texas,77041,Interior
129637,United States,Bloomington,Illinois,61701,Interior
111073,United States,Medina,Ohio,44256,Atlantic
139808,United States,Marysville,Washington,98270,Pacific
113075,United States,Chicago,Illinois,60623,Interior
152807,United States,Philadelphia,Pennsylvania,19140,Atlantic
126242,United States,Los Angeles,California,90049,Pacific
132787,United States,Seattle,Washington,98115,Pacific
163104,United States,Los Angeles,California,90004,Pacific
148432,United States,Newark,Delaware,19711,Atlantic
115504,United States,Monroe,Louisiana,71203,Gulf
129868,United States,Los Angeles,California,90004,Pacific
114251,United States,Philadelphia,Pennsylvania,19143,Atlantic
143371,United States,Anaheim,California,92804,Pacific
134782,United States,Fayetteville,Arkansas,72701,Gulf
162383,United States,Lancaster,Ohio,43130,Atlantic
132290,United States,Dallas,Texas,75217,Interior
149181,United States,Columbus,Ohio,43229,Atlantic
109757,United States,Akron,Ohio,44312,Atlantic
117744,United States,Corpus Christi,Texas,78415,Interior
100055,United States,Laurel,Maryland,20707,Atlantic
104024,United States,Philadelphia,Pennsylvania,19134,Atlantic
154410,United States,Indianapolis,Indiana,46203,Interior
153654,United States,Asheville,North Carolina,28806,Gulf
167199,United States,Henderson,Kentucky,42420,Gulf
144302,United States,Dallas,Texas,75081,Interior
152555,United States,Chicago,Illinois,60653,Interior
159142,United States,Springfield,Virginia,22153,Gulf
160717,United States,Santa Barbara,California,93101,Pacific
129910,United States,Columbus,Georgia,31907,Gulf
148474,United States,Columbus,Georgia,31907,Gulf
137624,United States,Los Angeles,California,90008,Pacific
124926,United States,Houston,Texas,77095,Interior
143434,United States,Saginaw,Michigan,48601,Interior
124807,United States,Chicago,Illinois,60610,Interior
155635,United States,Louisville,Kentucky,40214,Gulf
161830,United States,Seattle,Washington,98105,Pacific
123470,United States,Aurora,Colorado,80013,Pacific
166415,United States,Seattle,Washington,98103,Pacific
137449,United States,Dallas,Texas,75220,Interior
116645,United States,Newark,Delaware,19711,Atlantic
143756,United States,Salem,Virginia,24153,Gulf
116932,United States,San Francisco,California,94122,Pacific
126333,United States,Port Arthur,Texas,77642,Interior
169278,United States,Seattle,Washington,98105,Pacific
148138,United States,Marion,Ohio,43302,Atlantic
169789,United States,Phoenix,Arizona,85023,Pacific
126543,United States,Toledo,Ohio,43615,Atlantic
114307,United States,Columbia,Maryland,21044,Atlantic
102232,United States,Huntsville,Alabama,35810,Gulf
165827,United States,Miami,Florida,33180,Gulf
149594,United States,Philadelphia,Pennsylvania,19120,Atlantic
144722,United States,Los Angeles,California,90036,Pacific
